"LocationID","DBA","StreetAddress","City","Zip","Type Description","Census","SubDistrict","Excellence","District","Status","LocationTypeID","symboltext"
1467,"EPPLER'S BAKERY","758 MARKET ST ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","117B",405,"No",4,"Active",7,""
1469,"HOLIDAY INN EXPRESS-MAIN KITCHEN","550 NORTH POINT ST ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","101",401,"No",4,"Active",7,""
1473,"PRONTO PIZZA & ESPRESSO","798 EDDY ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","124",202,"No",2,"Active",7,""
1479,"CHEUNG YUEN DIM SUM","648 PACIFIC AVE ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","107A",405,"No",4,"Active",7,""
1480,"TU KIM'S CAFÉ","609 ELLIS ST","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","124",202,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
1482,"A2 CAFE","450 IRWIN ST ","SAN FRANCISCO","94107","Restaurant, < 1000 sq'","607",304,"No",3,"Active",7,""
1486,"STARBUCKS COFFEE","675 PORTOLA DR ","SAN FRANCISCO","94127","Restaurant, 1000 - 2000 sq'","306",502,"Yes",5,"Active",8,"This Location Has Received the Symbol of Excellence"
1487,"PEET'S COFFEE & TEA","101 02ND ST 150","SAN FRANCISCO","94105","Restaurant, 1000 - 2000 sq'","176A",303,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1490,"ZEKE'S DIAMOND BAR","600 03RD ST ","SAN FRANCISCO","94107","Restaurant, 1000 - 2000 sq'","179",304,"No",3,"Active",8,""
1491,"LIVERPOOL LIL'S","2942 LYON ST ","SAN FRANCISCO","94123","Restaurant, 1000 - 2000 sq'","128",206,"No",2,"Active",8,""
1493,"PEET'S COFFEE & TEA"," FERRY BUILDING  C3","SAN FRANCISCO","94111","Restaurant, 1000 - 2000 sq'","116",406,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
1496,"FOUR SEASONS HOTEL- EMPLOYEE  CAFETERIA","757 MARKET ST BASE.","SAN FRANCISCO","94103","Restaurant, 1000 - 2000 sq'","176A",303,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1497,"TULLY'S COFFEE","425 MARKET ST G/F","SAN FRANCISCO","94105","Restaurant, 1000 - 2000 sq'","176A",303,"No",3,"Active",8,""
1502,"WOLFE'S LUNCH","1220 16TH ST ","SAN FRANCISCO","94107","Restaurant, 1000 - 2000 sq'","607",304,"No",3,"Active",8,""
1503,"NOAH'S NEW YORK BAGELS #3199","5 EMBARCADERO CENTER  ","SAN FRANCISCO","94111","Restaurant, 1000 - 2000 sq'","116",406,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
1505,"STARBUCKS COFFEE","359 GRANT AVE","SAN FRANCISCO","94108","Restaurant, 1000 - 2000 sq'","117B",405,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
1508,"NONNA ROSE RESTAURANT","FOOT OF TAYLOR ST #7","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","101",401,"No",4,"Active",8,""
1509,"CLUB WAZIEMA","543 DIVISADERO ST ","SAN FRANCISCO","94117","Restaurant, 1000 - 2000 sq'","164",500,"Yes",2,"Active",8,"This Location Has Received the Symbol of Excellence"
1511,"MAMA' ART CAFÉ","4754 MISSION STREET","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","261",302,"Yes",5,"Active",7,"This Location Has Received the Symbol of Excellence"
1512,"ACAXUTLA","2282 MISSION ST ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","208",503,"No",5,"Active",8,""
1515,"AT&T - COGNAC BAR/ KITCHEN ROOM3232 [145080]","24 WILLIE MAYS PLAZA 3.28.01  ","SAN FRANCISCO","94107","Restaurant, 1000 - 2000 sq'","607B",406,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1516,"AT&T - FIELD CLUB KITCHEN [145082]","24 WILLIE MAYS PLAZA 1.11.04  ","SAN FRANCISCO","94107","Restaurant, 1000 - 2000 sq'","607B",406,"No",3,"Active",8,""
1517,"AT&T -IN-SEAT SERVICE KITCHEN/PRESS DINING [145081]","24 WILLIE MAYS PLAZA 3.12.05  ","SAN FRANCISCO","94107","Restaurant, 1000 - 2000 sq'","607B",406,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1518,"TURTLE TOWER","631 LARKIN ST ","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","124",202,"No",2,"Active",8,""
1520,"STARBUCKS COFFEE","199 FREMONT ST ","SAN FRANCISCO","94103","Restaurant, 1000 - 2000 sq'","176A",303,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1522,"ASQEW GRILL","1607 HAIGHT ST ","SAN FRANCISCO","94117","Restaurant, 1000 - 2000 sq'","166",305,"No",5,"Active",8,""
1525,"BILL'S KITCHEN & TERIYAKI","475 03RD ST ","SAN FRANCISCO","94107","Restaurant, 1000 - 2000 sq'","179",304,"No",3,"Active",8,""
1526,"CHOUQUET'S","2500 WASHINGTON ST ","SAN FRANCISCO","94115","Restaurant, 1000 - 2000 sq'","135",403,"No",2,"Active",8,""
1527,"CITY'S CHOICE","301 05TH ST ","SAN FRANCISCO","94107","Restaurant, < 1000 sq'","178",304,"No",3,"Active",7,""
1529,"STARBUCKS COFFEE","490 BRANNAN ST ","SAN FRANCISCO","94107","Restaurant, 1000 - 2000 sq'","180",304,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1532,"NEIMAN MARCUS ON THE SQUARE","150 STOCKTON ST, GROUND FLOOR","SAN FRANCISCO","94108","Restaurant, 1000 - 2000 sq'","117B",405,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
1534,"CAFÉ NIEBAUM COPPOLA","916 KEARNY ST ","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","115",406,"No",4,"Active",8,""
1537,"RESTAURANT DEPOT","2045 EVANS ST ","SAN FRANCISCO","94124","Wholesale Food Market - Other","609",305,"No",3,"Active",64,""
1542,"I LUV TERIYAKI AND SUSHI","260 POTRERO AVE ","SAN FRANCISCO","94103","Restaurant, 1000 - 2000 sq'","177",301,"No",3,"Active",8,""
1543,"PASTA PARADISO","180 SPEAR ST ","SAN FRANCISCO","94105","Restaurant, 1000 - 2000 sq'","176A",303,"No",3,"Active",8,""
1544,"OMNI S.F. HOTEL - FOOD & BEVERAGE STOREROOM","500 CALIFORNIA ST, BASEMENT","SAN FRANCISCO","94104","Restaurant, 1000 - 2000 sq'","117A",402,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
1549,"CAFÉ BELLINI","235 POWELL ST ","SAN FRANCISCO","94102","Restaurant, 1000 - 2000 sq'","123",404,"No",4,"Active",8,""
1554,"KADOK'S","4794 MISSION ST ","SAN FRANCISCO","94112","Restaurant, 1000 - 2000 sq'","261",302,"No",5,"Active",8,""
1555,"FINO","1 COSMO PL ","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","121",404,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
1561,"HANG AH TEA ROOM","1 PAGODA PL ","SAN FRANCISCO","94108","Restaurant, 1000 - 2000 sq'","118",406,"No",4,"Active",8,""
1564,"CORNELL HOTEL - JEANNE D'ARC","715 BUSH ST ","SAN FRANCISCO","94108","Restaurant, 1000 - 2000 sq'","121",404,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
1565,"UNCLE VITO'S PIZZA","700 BUSH ST ","SAN FRANCISCO","94108","Restaurant, 1000 - 2000 sq'","119",403,"No",4,"Active",8,""
1566,"ASIA CHINESE FOOD #2","350 BAY ST ","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","101",401,"No",4,"Active",8,""
1567,"TANPOPO","1740 BUCHANAN ST ","SAN FRANCISCO","94115","Restaurant, 1000 - 2000 sq'","155",201,"No",2,"Active",8,""
1568,"901 COLUMBUS","901 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","103",401,"No",4,"Active",8,""
1571,"SF BAY CLUB - COURT CAFÉ","150 GREENWICH ST ","SAN FRANCISCO","94111","Restaurant, 1000 - 2000 sq'","105",407,"No",4,"Active",8,""
1579,"NICK'S LIGHTHOUSE","  ST 5","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","101",401,"No",4,"Active",8,""
1582,"CAFFE BIANCO","39 SUTTER ST ","SAN FRANCISCO","94104","Restaurant, 1000 - 2000 sq'","117A",402,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
1583,"SABELLA AND LATORRE","FOOT OF TAYLOR #3","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","101",401,"No",4,"Active",8,""
1584,"ESPERPENTO RESTAURANT","3295 22ND ST ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","209",504,"No",5,"Active",8,""
1585,"KENTUCKY FRIED CHICKEN","2101 LOMBARD ST ","SAN FRANCISCO","94123","Restaurant, 1000 - 2000 sq'","128",206,"No",2,"Active",8,""
1588,"MACARONI EXPRESS","124 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","115",406,"No",4,"Active",8,""
1594,"YOUNG'S RESTAURANT","601 KEARNY ST","SAN FRANCISCO","94108","Restaurant, 1000 - 2000 sq'","118",406,"No",4,"Active",8,""
1595,"ZAZIE","941 COLE ST ","SAN FRANCISCO","94117","Restaurant, 1000 - 2000 sq'","171",502,"No",5,"Active",8,""
1596,"BURGERMEISTER","86 CARL ST ","SAN FRANCISCO","94117","Restaurant, 1000 - 2000 sq'","171",502,"No",5,"Active",8,""
1597,"EL AMIGO AND EMMY'S SPAGHETTI'S SHACK","3355 MISSION ST ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","253",302,"No",3,"Active",8,""
1598,"CAFE BEAN","800 SUTTER ST ","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","121",404,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
1601,"PASTA POMODORO","4000 24TH ST ","SAN FRANCISCO","94114","Restaurant, 1000 - 2000 sq'","211",305,"No",5,"Active",8,""
1604,"TAO YIN RESTAURANT","3515 20TH ST ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","208",503,"No",5,"Active",8,""
1607,"LE ZINC","4063 24TH ST ","SAN FRANCISCO","94114","Restaurant, 1000 - 2000 sq'","214",504,"Yes",5,"Active",8,"This Location Has Received the Symbol of Excellence"
1608,"CLADDAGH COFFEE","951 GENEVA AVE ","SAN FRANCISCO","94112","Restaurant, 1000 - 2000 sq'","263",302,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1609,"TUNG SING RESTAURANT","4015 24TH ST ","SAN FRANCISCO","94114","Restaurant, 1000 - 2000 sq'","214",504,"No",5,"Active",8,""
1613,"BRICK HOUSE CAFE","426 BRANNAN ST ","SAN FRANCISCO","94107","Restaurant, 1000 - 2000 sq'","180",304,"No",3,"Active",8,""
1614,"STARBUCKS COFFEE","455 MARKET ST ","SAN FRANCISCO","94105","Restaurant, 1000 - 2000 sq'","176A",303,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1615,"STARBUCKS COFFEE","27 DRUMM ST ","SAN FRANCISCO","94111","Restaurant, 1000 - 2000 sq'","117A",402,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
1616,"LAS ESTRELLAS STELLINE","330-332 GOUGH ST ","SAN FRANCISCO","94102","Restaurant, 1000 - 2000 sq'","162",202,"Yes",2,"Active",8,"This Location Has Received the Symbol of Excellence"
1617,"CLEMENT BBQ RESTAURANT","617 CLEMENT ST ","SAN FRANCISCO","94118","Restaurant, 1000 - 2000 sq'","402",205,"No",2,"Active",8,""
1619,"BENDERS BAR & GRILL","800-806 SOUTH VAN NESS AVE ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","208",503,"Yes",5,"Active",8,"This Location Has Received the Symbol of Excellence"
1623,"BISTRO BURGER","333 BUSH ST ","SAN FRANCISCO","94104","Restaurant, 1000 - 2000 sq'","117A",402,"No",4,"Active",8,""
1624,"GALLARDO'S","1807 FOLSOM ST ","SAN FRANCISCO","94103","Restaurant, 1000 - 2000 sq'","177",301,"No",3,"Active",8,""
1626,"LUPA TRATTORIA","4109 24TH ST ","SAN FRANCISCO","94114","Restaurant, 1000 - 2000 sq'","213",504,"No",5,"Active",8,""
1631,"CASA MEXICANA RESTAURANT","3917 24TH ST ","SAN FRANCISCO","94114","Restaurant, 1000 - 2000 sq'","214",504,"No",5,"Active",8,""
1632,"SWEET CHINITO","3100 MISSION ST ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","253",302,"Yes",5,"Active",8,"This Location Has Received the Symbol of Excellence"
1633,"EAGLE DONUTS","3303 MISSION ST ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","253",302,"No",5,"Active",8,""
1635,"KEZAR PUB","770 STANYAN ST ","SAN FRANCISCO","94117","Restaurant, 1000 - 2000 sq'","171",502,"No",5,"Active",8,""
1636,"AXUM","698 HAIGHT ST ","SAN FRANCISCO","94117","Restaurant, 1000 - 2000 sq'","167",500,"Yes",5,"Active",8,"This Location Has Received the Symbol of Excellence"
1641,"MARTHA & BROS. COFFEE CO","1551 CHURCH ST","SAN FRANCISCO","94131","Restaurant, 1000 - 2000 sq'","215",506,"No",5,"Active",8,""
1643,"SUSHI GROOVE SOUTH","1516 FOLSOM ST ","SAN FRANCISCO","94107","Restaurant, 1000 - 2000 sq'","177",301,"No",3,"Active",8,""
1645,"CHILLI CHA CHA THAI NOODLE CAFE","494 HAIGHT ST ","SAN FRANCISCO","94117","Restaurant, 1000 - 2000 sq'","168",500,"No",5,"Active",8,""
1649,"COURTYARD BY MARRIOTT-RESTAURANT","299 02ND ST ","SAN FRANCISCO","94105","Restaurant, 1000 - 2000 sq'","179",304,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1650,"CABLE CAR PIZZA","464 BROADWAY ST ","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","106",407,"No",4,"Active",8,""
1652,"STARBUCKS COFFEE","201 03RD ST ","SAN FRANCISCO","94105","Restaurant, 1000 - 2000 sq'","179",304,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1657,"PIZZA EXPRESS RESTAURANT","919 CORTLAND AVE ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","252",305,"No",3,"Active",8,""
1658,"TOP'S CAFETERIA","2460 SAN BRUNO AVE ","SAN FRANCISCO","94134","Restaurant, 1000 - 2000 sq'","257",305,"No",3,"Active",8,""
1664,"PANDA EXPRESS","865 MARKET ST C24","SAN FRANCISCO","94103","Restaurant, 1000 - 2000 sq'","176B",306,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1667,"CONNECTICUT YANKEE","100 CONNECTICUT ST ","SAN FRANCISCO","94107","Restaurant, 1000 - 2000 sq'","227",302,"No",3,"Active",8,""
1668,"SILVER CREST DONUT SHOP","340 BAYSHORE BLVD ","SAN FRANCISCO","94124","Restaurant, 1000 - 2000 sq'","251",305,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1670,"FARLEY'S","1315 18TH ST ","SAN FRANCISCO","94107","Restaurant, < 1000 sq'","227",302,"Yes",3,"Active",7,"This Location Has Received the Symbol of Excellence"
1671,"JUST FOR YOU CAFÉ INC.","732 22ND ST ","SAN FRANCISCO","94107","Restaurant, 1000 - 2000 sq'","226",302,"No",3,"Active",8,""
1672,"WORKING GIRLS' CAFE III","100 SPEAR ST 140","SAN FRANCISCO","94105","Restaurant, 1000 - 2000 sq'","176A",303,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1673,"RUBIN'S","101 SPEAR ST ","SAN FRANCISCO","94105","Restaurant, 1000 - 2000 sq'","176A",303,"No",3,"Active",8,""
1674," NORDSTROM CAFÉ BISTRO","865 MARKET ST ","SAN FRANCISCO","94103","Restaurant, > 2000 sq'","176B",306,"No",3,"Active",9,""
1677,"PRIMO PATIO CAFE","214 TOWNSEND ST ","SAN FRANCISCO","94107","Restaurant, 1000 - 2000 sq'","180",304,"No",3,"Active",8,""
1681,"DELI AND","124 MONTGOMERY ST ","SAN FRANCISCO","94104","Restaurant, 1000 - 2000 sq'","117A",402,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
1684,"KAY CHEUNG RESTAURANT","615 JACKSON ST ","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","114A",403,"No",4,"Active",8,""
1685,"NEW LUN TING CAFE, INC","670 JACKSON ST ","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","114A",403,"No",4,"Active",8,""
1687,"SAI'S VIETNAMESE RESTAURANT","505 WASHINGTON ST ","SAN FRANCISCO","94111","Restaurant, 1000 - 2000 sq'","115",406,"No",4,"Active",8,""
1688,"SAM WO RESTAURANT","813 WASHINGTON ST ","SAN FRANCISCO","94108","Restaurant, 1000 - 2000 sq'","114B",407,"No",4,"Active",8,""
1691,"MARK HOPKINS HOTEL - EMPLOYEES CAFETERIA","999 CALIFORNIA ST,  BASEMENT","SAN FRANCISCO","94108","Restaurant, 1000 - 2000 sq'","119",403,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
1692,"PLOUF","40 BELDEN PL ","SAN FRANCISCO","94104","Restaurant, 1000 - 2000 sq'","117A",402,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
1694,"PERSIMMON","582 SUTTER ST ","SAN FRANCISCO","94102","Restaurant, 1000 - 2000 sq'","121",404,"No",4,"Active",8,""
1699,"TWI LIGHT CAFE","2600 MCALLISTER ST ","SAN FRANCISCO","94118","Restaurant, 1000 - 2000 sq'","156",204,"Yes",2,"Active",8,"This Location Has Received the Symbol of Excellence"
1700,"RAINTREE CAFÉ","118 WEST PORTAL AVE ","SAN FRANCISCO","94127","Restaurant, 1000 - 2000 sq'","308",502,"No",5,"Active",8,""
1702,"EL TOREADOR REST.","050 WEST PORTAL AVE ","SAN FRANCISCO","94127","Restaurant, 1000 - 2000 sq'","308",502,"No",5,"Active",8,""
1703,"LANNA RESTAURANT","1245 NORIEGA ST ","SAN FRANCISCO","94122","Restaurant, 1000 - 2000 sq'","328",501,"Yes",5,"Active",8,"This Location Has Received the Symbol of Excellence"
1708,"LE SOLEIL AUTHENTIC VIETNAMESE","133 CLEMENT ST ","SAN FRANCISCO","94118","Restaurant, 1000 - 2000 sq'","401",205,"No",2,"Active",8,""
1710,"EMPORIO RULLI IL CAFFE AT UNION SQUARE","225 STOCKTON ST","SAN FRANCISCO","94108","Restaurant, 1000 - 2000 sq'","117B",405,"No",4,"Active",8,""
1712,"SEA BREEZE CAFE","3940 JUDAH ST ","SAN FRANCISCO","94122","Restaurant, 1000 - 2000 sq'","352",204,"No",5,"Active",8,""
1714,"NEW TARAVAL CAFE","1054 TARAVAL ST ","SAN FRANCISCO","94116","Restaurant, 1000 - 2000 sq'","328",501,"Yes",5,"Active",8,"This Location Has Received the Symbol of Excellence"
1717,"WANG WAH RESTAURANT","1612 OCEAN AVE ","SAN FRANCISCO","94112","Restaurant, 1000 - 2000 sq'","310",506,"No",5,"Active",8,""
1718,"JOE'S EXCELLENT CHINESE CUISINE","1919 OCEAN AVE ","SAN FRANCISCO","94127","Restaurant, 1000 - 2000 sq'","309",506,"No",5,"Active",8,""
1724,"CAFE MUMS","1800 SUTTER ST ","SAN FRANCISCO","94115","Restaurant, 1000 - 2000 sq'","152",504,"No",2,"Active",8,""
1726,"KFC/TACO BELL","4285 MISSION ST ","SAN FRANCISCO","94112","Restaurant, 1000 - 2000 sq'","256",305,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1727,"SUN RISE RESTAURANT","3126 24TH ST ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","229",306,"No",3,"Active",8,""
1733,"NEW VILLAGE CAFE","1426 POLK ST ","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","111",403,"No",4,"Active",8,""
1734,"SAI JAI THAI","771 O'FARRELL ST ","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","122",201,"No",2,"Active",8,""
1735,"VIETNAMES SANDWICHES","426 LARKIN ST ","SAN FRANCISCO","94102","Restaurant, 1000 - 2000 sq'","124",202,"Yes",2,"Active",8,"This Location Has Received the Symbol of Excellence"
1741,"OSHA THAI NOODLE CAFE","696 GEARY ST ","SAN FRANCISCO","94102","Restaurant, 1000 - 2000 sq'","123",404,"No",4,"Active",8,""
1742,"MCALLISTER GROCERY & DELI","136 MCALLISTER ST","SAN FRANCISCO","94102","Retail Food Markets w/ Food Prep < 5000 sq'","124",202,"Yes",2,"Active",50,"This Location Has Received the Symbol of Excellence"
1744,"QUICKLY","1733 POLK ST ","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","110",407,"No",4,"Active",8,""
1747,"NARA SUSHI","1515 POLK ST ","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","111",403,"No",4,"Active",8,""
1750,"LAFAYETTE COFFEE SHOP","250 HYDE ST","SAN FRANCISCO","94102","Restaurant, 1000 - 2000 sq'","124",202,"No",2,"Active",8,""
1751,"YAKITORI WEST MIYAKO REST.","1707 BUCHANAN ST ","SAN FRANCISCO","94115","Restaurant, 1000 - 2000 sq'","155",201,"No",2,"Active",8,""
1753,"RED BALLOON","2763 MISSION ST","SAN FRANCISCO","94110","Restaurant, < 1000 sq'","209",504,"No",5,"Active",7,""
1754,"FISHERMAN'S PIZZERIA INC [#50]","2800 LEAVENWORTH ST","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","101",401,"No",4,"Active",8,""
1757,"DAR BAR PAKISTANI/INDIAN CUSINE","1412 POLK ST ","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","111",403,"No",4,"Active",8,""
1761,"SUBWAY SANDWICHES","940 MARKET","SAN FRANCISCO","94102","Restaurant, 1000 - 2000 sq'","125",202,"Yes",2,"Active",8,"This Location Has Received the Symbol of Excellence"
1762,"SOLSTICE","2801 CALIFORNIA ST ","SAN FRANCISCO","94115","Restaurant, 1000 - 2000 sq'","153",201,"No",2,"Active",8,""
1764,"FLORIO","1915 FILLMORE ST ","SAN FRANCISCO","94115","Restaurant, 1000 - 2000 sq'","152",504,"Yes",2,"Active",8,"This Location Has Received the Symbol of Excellence"
1765,"MCDONALDS","5411 03RD ST ","SAN FRANCISCO","94124","Restaurant, 1000 - 2000 sq'","232",302,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1768,"SUBWAY SANDWICHES","1199 SUTTER ST ","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","120",403,"No",4,"Active",8,""
1774,"THE CREPE HOUSE","1755 POLK ST ","SAN FRANCISCO","94109","Restaurant, 1000 - 2000 sq'","110",407,"No",4,"Active",8,""
1775,"SAPPORO-YA","1581 WEBSTER ST ","SAN FRANCISCO","94115","Restaurant, 1000 - 2000 sq'","155",201,"No",2,"Active",8,""
1777,"PETE'S DELI & CAFÉ","1661 DIVISADERO ST","SAN FRANCISCO","94115","Restaurant, 1000 - 2000 sq'","155",201,"No",2,"Active",8,""
1778,"PIZZA INFERNO RESTAURANT & BAR","1800 FILLMORE ST ","SAN FRANCISCO","94115","Restaurant, 1000 - 2000 sq'","152",504,"Yes",2,"Active",8,"This Location Has Received the Symbol of Excellence"
1784,"CAPANNINA","1809 UNION ST ","SAN FRANCISCO","94123","Restaurant, 1000 - 2000 sq'","130",206,"No",2,"Active",8,""
1785,"EL AZTECA","5298 03RD ST ","SAN FRANCISCO","94124","Restaurant, 1000 - 2000 sq'","232",302,"No",3,"Active",8,""
1788,"EXECUTIVE CAFE","150 EXECUTIVE PARK BLVD 2000","SAN FRANCISCO","94134","Restaurant, 1000 - 2000 sq'","610",406,"No",3,"Active",8,""
1789,"STARBUCKS COFFEE","340 MISSION ST ","SAN FRANCISCO","94103","Restaurant, 1000 - 2000 sq'","176A",303,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
1790,"PIZZELLE","50 POST ST #63","SAN FRANCISCO","94104","Restaurant, 1000 - 2000 sq'","117A",402,"No",4,"Active",8,""
1791,"GARDEN HOUSE CAFE","3117 CLEMENT ST ","SAN FRANCISCO","94121","Restaurant, 1000 - 2000 sq'","427",205,"Yes",2,"Active",8,"This Location Has Received the Symbol of Excellence"
